Date,total_revenue,total_quantity,transaction_count,unique_customers,avg_order_value,revenue_ma_7d,revenue_std_7d,qty_ma_7d,revenue_ma_14d,revenue_std_14d,qty_ma_14d,revenue_ma_30d,revenue_std_30d,qty_ma_30d,revenue_lag_1d,revenue_lag_7d,revenue_lag_14d,day_of_week,is_weekend,month,week_of_year,revenue_diff_1,revenue_diff_7
2010-03-11,21537.09,13706.0,46.0,39.0,468.19760869565215,23582.391428571427,3952.3057836382704,14819.285714285714,24788.933,7831.371821464433,15653.214285714286,22374.401133333333,8855.018442197632,16218.233333333334,22905.79,31849.7,20840.01,3,0,3,10,-1368.7000000000007,-8429.259999999998
2010-03-12,19123.05,10586.0,35.0,30.0,546.3728571428571,22033.34857142857,3056.6427270859085,13753.857142857143,23983.960785714287,7790.150284070507,14842.142857142857,22364.47813333333,8858.608540346579,16241.466666666667,21537.09,29966.35,30392.661,4,0,3,10,-2414.040000000001,-6238.59
2010-03-13,0.0,0.0,0.0,0.0,0.0,22033.34857142857,3056.6427270859085,13753.857142857143,23983.960785714287,7790.150284070507,14842.142857142857,22364.47813333333,8858.608540346579,16241.466666666667,21537.09,29966.35,30392.661,5,1,3,10,-19123.05,0.0
2010-03-14,8947.9,4927.0,24.0,22.0,372.82916666666665,19688.52857142857,5442.46517706641,11893.857142857143,21437.08507142857,6195.545449929565,13335.92857142857,22095.277466666663,9144.59016733344,16033.066666666668,19123.05,25361.64,44604.16,6,1,3,10,8947.9,-10086.699999999999
2010-03-15,20536.681,13990.0,49.0,41.0,419.1159387755102,19903.111571428573,5441.996908914672,12338.714285714286,21991.230785714284,5687.673403100573,13849.642857142857,22345.9655,8988.869910548836,16264.633333333331,8947.9,19034.6,12778.641,0,0,3,11,11588.781,-6068.899000000001
2010-03-16,21048.78,12256.0,43.0,42.0,489.50651162790695,19109.283,4648.8405121839305,12107.285714285714,22298.894357142857,5495.091603954823,14123.714285714286,22434.316166666667,8961.715164678451,16318.866666666669,20536.681,26605.58,16741.49,1,0,3,11,512.0989999999983,1383.0900000000001
2010-03-17,29543.78,78565.0,44.0,40.0,671.4495454545454,20520.438714285712,6114.190112489234,21618.85714285714,22699.602214285715,5818.50959092942,18222.071428571428,23216.36416666667,8497.194671559759,18835.5,21048.78,19665.69,23933.87,2,0,3,11,8495.0,6637.989999999998
2010-03-18,37570.75,20574.0,81.0,70.0,463.83641975308643,22615.433,8931.219879102324,22086.285714285717,23835.527214285717,7028.171675768606,18904.571428571428,23966.66016666667,8742.546571744735,19220.4,29543.78,22905.79,21667.8,3,0,3,11,8026.970000000001,16033.66
2010-03-19,35274.3,12780.0,52.0,47.0,678.3519230769232,24577.89157142857,10088.983395757812,21954.0,24080.1415,7379.380908335824,18386.64285714286,24818.1715,8549.914220693468,19402.266666666663,37570.75,21537.09,31849.7,4,0,3,11,-2296.449999999997,16151.250000000004
2010-03-20,0.0,0.0,0.0,0.0,0.0,24577.89157142857,10088.983395757812,21954.0,24080.1415,7379.380908335824,18386.64285714286,24818.1715,8549.914220693468,19402.266666666663,37570.75,21537.09,31849.7,5,1,3,11,-35274.3,0.0
2010-03-21,20485.48,12262.0,55.0,51.0,372.46327272727274,24772.52442857143,9978.751408336624,22193.42857142857,23402.936500000003,7231.193442833445,17973.64285714286,24908.614500000003,8486.928944790245,19447.93333333333,35274.3,19123.05,29966.35,6,1,3,11,20485.48,11537.58
2010-03-22,21494.16,12051.0,52.0,49.0,413.34923076923076,26564.847285714284,7475.458341219025,23211.14285714286,23126.687928571428,7224.480734072587,17552.5,24214.479466666664,7840.919787724533,16637.7,20485.48,8947.9,25361.64,0,0,3,12,1008.6800000000003,957.4789999999994
2010-03-23,41826.29,54157.0,65.0,58.0,643.4813846153846,29606.22,8823.435399648268,28949.285714285717,24754.665785714285,8657.305282328236,20644.0,24753.055466666665,8473.648724264649,17918.133333333335,21494.16,20536.681,19034.6,1,0,3,12,20332.13,20777.510000000002
2010-03-24,25970.5,13663.0,66.0,59.0,393.49242424242425,30309.32285714286,8202.096060167994,29150.285714285717,24709.302928571436,8648.520158577765,20628.785714285717,24736.89813333333,8470.75279330921,17540.7,41826.29,21048.78,26605.58,2,0,3,12,-15855.79,-3573.279999999999
2010-03-25,30503.38,16603.0,75.0,67.0,406.71173333333337,30446.40857142857,8195.184902718616,20298.571428571428,25483.423642857146,8647.37990352094,20958.714285714286,24562.436133333333,8288.31253556113,17432.433333333334,25970.5,29543.78,19665.69,3,0,3,12,4532.880000000001,-7067.369999999999
2010-03-26,29867.35,20215.0,56.0,48.0,533.3455357142857,29345.922857142858,7572.625259504791,20247.285714285717,25980.677928571426,8687.817638281413,21166.785714285717,24926.94813333333,8272.600669878844,17744.2,30503.38,37570.75,22905.79,4,0,3,12,-636.0300000000025,-5406.950000000004
2010-03-27,0.0,0.0,0.0,0.0,0.0,29345.922857142858,7572.625259504791,20247.285714285717,25980.677928571426,8687.817638281413,21166.785714285717,24926.94813333333,8272.600669878844,17744.2,30503.38,37570.75,22905.79,5,1,3,12,-29867.35,0.0
2010-03-28,22402.0,14517.0,59.0,56.0,379.6949152542373,27507.022857142856,7455.081673522431,20495.42857142857,26042.457214285718,8656.808381596928,21224.714285714286,25293.8571,7886.8234291888175,18042.93333333333,29867.35,35274.3,21537.09,6,1,3,12,22402.0,1916.5200000000004
2010-03-29,31740.38,18251.0,58.0,41.0,547.2479310344828,29114.86571428572,6879.832781213612,21351.0,26943.69507142857,8536.983884824163,21772.214285714286,25473.9951,7972.701559852024,18203.866666666665,22402.0,20485.48,19123.05,0,0,3,13,9338.380000000001,10246.220000000001
2010-03-30,33524.51,18224.0,68.0,54.0,493.00750000000005,30833.487142857142,6119.460548451691,22232.85714285714,28699.16721428572,6926.849382029034,22722.0,25896.811766666666,8054.403141377898,18425.533333333333,31740.38,21494.16,8947.9,1,0,3,13,1784.130000000001,-8301.779999999999
2010-03-31,24591.07,12506.0,67.0,59.0,367.03089552238805,28371.312857142857,4090.1655643168447,16282.714285714286,28988.76642857143,6638.07365680921,22616.0,25703.425400000004,8012.27343340824,18111.033333333333,33524.51,41826.29,20536.681,2,0,3,13,-8933.440000000002,-1379.4300000000003
2010-04-01,28646.66,16895.0,74.0,72.0,387.117027027027,28753.62142857143,3951.065696506932,16744.428571428572,29531.472142857143,6237.49532931554,22947.35714285714,25171.50873333333,7203.055010063322,17807.066666666666,24591.07,25970.5,21048.78,3,0,4,13,4055.59,-1856.7200000000012
2010-04-02,0.0,0.0,0.0,0.0,0.0,28753.62142857143,3951.065696506932,16744.428571428572,29531.472142857143,6237.49532931554,22947.35714285714,25171.50873333333,7203.055010063322,17807.066666666666,24591.07,25970.5,21048.78,4,0,4,13,-28646.66,-29867.35
2010-04-03,0.0,0.0,0.0,0.0,0.0,28753.62142857143,3951.065696506932,16744.428571428572,29531.472142857143,6237.49532931554,22947.35714285714,25171.50873333333,7203.055010063322,17807.066666666666,24591.07,25970.5,21048.78,5,1,4,13,0.0,0.0
2010-04-04,0.0,0.0,0.0,0.0,0.0,28753.62142857143,3951.065696506932,16744.428571428572,29531.472142857143,6237.49532931554,22947.35714285714,25171.50873333333,7203.055010063322,17807.066666666666,24591.07,25970.5,21048.78,6,1,4,13,0.0,-22402.0
2010-04-05,0.0,0.0,0.0,0.0,0.0,28753.62142857143,3951.065696506932,16744.428571428572,29531.472142857143,6237.49532931554,22947.35714285714,25171.50873333333,7203.055010063322,17807.066666666666,24591.07,25970.5,21048.78,0,0,4,14,0.0,-31740.38
2010-04-06,17900.83,12715.0,53.0,46.0,337.75150943396227,26953.257142857143,5563.238964151788,16189.0,28699.83285714286,6969.005415918298,18243.785714285717,25342.248366666667,6955.625559456764,18004.3,28646.66,30503.38,29543.78,1,0,4,14,17900.83,-15623.68
2010-04-07,32146.75,22970.0,59.0,46.0,544.8601694915254,27278.88571428572,5822.885306343247,16582.571428571428,28312.40428571429,6577.690315903733,18414.92857142857,25855.75703333333,6866.858299486756,18489.33333333333,17900.83,29867.35,37570.75,2,0,4,14,14245.919999999998,7555.68
2010-04-08,39866.6,25830.0,81.0,70.0,492.1802469135802,29773.82857142857,7006.298563800559,18198.714285714286,28640.425714285717,7049.185454614534,19347.071428571428,26386.84803333333,7314.621364822798,18644.066666666666,32146.75,22402.0,35274.3,3,0,4,14,7719.8499999999985,11219.939999999999
2010-04-09,14668.53,8676.0,35.0,33.0,419.10085714285714,27334.992857142857,8918.114527115955,16830.85714285714,28224.929285714286,7707.523850377972,19090.92857142857,26153.539033333334,7577.242370086412,18565.966666666667,39866.6,31740.38,20485.48,4,0,4,14,-25198.07,14668.53
2010-04-10,0.0,0.0,0.0,0.0,0.0,27334.992857142857,8918.114527115955,16830.85714285714,28224.929285714286,7707.523850377972,19090.92857142857,26153.539033333334,7577.242370086412,18565.966666666667,39866.6,31740.38,20485.48,5,1,4,14,-14668.53,0.0
2010-04-11,19732.05,11585.0,42.0,40.0,469.81071428571425,25364.641428571427,8846.0464302354,15882.42857142857,28099.06428571429,7839.156970780324,19057.64285714286,25749.617366666665,7586.0992347367,18284.43333333333,14668.53,33524.51,21494.16,6,1,4,14,19732.05,19732.05
2010-04-12,25912.471,12188.0,44.0,37.0,588.9197954545455,25553.413,8840.885006757479,15837.0,26962.36292857143,6777.429572283948,16059.857142857143,25614.488066666665,7544.388267863981,18089.233333333334,19732.05,24591.07,41826.29,0,0,4,15,6180.421000000002,25912.471
2010-04-13,25736.04,14373.0,49.0,43.0,525.225306122449,25137.610142857146,8739.016131906363,15476.714285714286,26945.61578571429,6780.358058479532,16110.57142857143,25626.968066666668,7544.2652483077745,17970.1,25912.471,28646.66,25970.5,1,0,4,15,-176.4310000000005,7835.209999999999
2010-04-14,27054.25,16322.0,43.0,39.0,629.1686046511628,26445.24157142857,8139.979929923464,15992.0,26699.249357142857,6703.367038940099,16090.5,25894.28973333333,7444.035327499221,18151.63333333333,25736.04,17900.83,30503.38,2,0,4,15,1318.2099999999991,-5092.5
2010-04-15,19538.34,10700.0,64.0,57.0,305.2865625,24644.040142857142,8062.706787112067,14239.142857142857,25961.46292857143,6893.574730267068,15410.857142857143,25658.715066666668,7532.05448278267,18045.766666666663,27054.25,32146.75,29867.35,3,0,4,15,-7515.91,-20328.26
2010-04-16,19363.82,14781.0,38.0,37.0,509.57421052631577,21715.07157142857,4585.227044823425,12660.714285714286,25744.45007142857,7060.059027067674,15429.714285714286,25648.65273333333,7540.533718763969,18139.0,19538.34,39866.6,22402.0,4,0,4,15,-174.52000000000044,4695.289999999999
2010-04-17,0.0,0.0,0.0,0.0,0.0,21715.07157142857,4585.227044823425,12660.714285714286,25744.45007142857,7060.059027067674,15429.714285714286,25648.65273333333,7540.533718763969,18139.0,19538.34,39866.6,22402.0,5,1,4,15,-19363.82,0.0
2010-04-18,23934.46,12961.0,54.0,43.0,443.2307407407407,23038.775857142853,3394.9086375128977,13272.857142857143,25186.88435714285,6855.375263496695,15051.857142857143,25682.941733333333,7529.962455459245,17994.3,19363.82,14668.53,31740.38,6,1,4,15,23934.46,4202.41
2010-04-19,24561.04,14564.0,61.0,44.0,402.64,23728.63157142857,3087.7168971847395,13698.42857142857,24546.6365,6421.640381030052,14790.42857142857,25783.74006666667,7492.698677362029,18022.9,23934.46,19732.05,33524.51,0,0,4,16,626.5800000000017,-1351.4310000000005
2010-04-20,21202.35,12416.0,62.0,53.0,341.97338709677416,23055.757142857143,3045.4227340644647,13731.0,24304.58507142857,6483.405329844428,14784.0,25853.05006666667,7438.380656916041,18083.9,24561.04,25912.471,24591.07,1,0,4,16,-3358.6900000000023,-4533.690000000002
2010-04-21,25873.86,11566.0,60.0,51.0,431.231,23075.445714285717,3066.0145633261604,13330.0,24106.527928571428,6382.119957615463,14403.357142857143,26417.248733333334,6719.047621683449,18305.2,21202.35,25736.04,28646.66,2,0,4,16,4671.510000000002,-1180.3899999999994
2010-04-22,35741.2,21229.0,77.0,67.0,464.1714285714285,24316.43857142857,5630.4629323718855,14031.0,25380.84007142857,6814.179922999124,15011.5,26924.066033333333,6832.658654606048,18546.5,25873.86,27054.25,17900.83,3,0,4,16,9867.339999999997,16202.859999999997
2010-04-23,14969.64,9829.0,52.0,43.0,287.8776923076923,23663.76714285714,6477.695508663299,13906.57142857143,24153.903642857145,7044.746826636421,14072.857142857143,26721.428033333334,7097.908763082267,18465.6,35741.2,19538.34,32146.75,4,0,4,16,-20771.559999999998,-4394.18
2010-04-24,0.0,0.0,0.0,0.0,0.0,23663.76714285714,6477.695508663299,13906.57142857143,24153.903642857145,7044.746826636421,14072.857142857143,26721.428033333334,7097.908763082267,18465.6,35741.2,19538.34,32146.75,5,1,4,16,-14969.64,0.0
2010-04-25,16574.53,8380.0,46.0,44.0,360.3158695652174,23265.29714285714,6860.752194763828,12992.142857142857,22490.184357142854,5663.490117283018,12826.42857142857,26289.1197,7311.8140342806355,16126.1,14969.64,19363.82,39866.6,6,1,4,16,16574.53,-7359.93
2010-04-26,29734.03,17979.0,73.0,66.0,407.3154794520548,24093.807142857146,7291.676169609885,13709.0,23566.2915,5491.668477482857,13490.92857142857,26027.8957,7029.399334443295,16039.6,16574.53,23934.46,14668.53,0,0,4,17,13159.5,5172.989999999998
2010-04-27,43534.06,22759.0,74.0,63.0,588.2981081081081,26804.23857142857,10370.561726016282,14879.714285714286,25266.43507142857,7522.290114495189,14289.07142857143,26303.22103333333,7546.766537406338,16372.233333333334,29734.03,24561.04,19732.05,1,0,4,17,13800.029999999999,22331.71
2010-04-28,31181.87,19058.0,70.0,62.0,445.4552857142857,28229.88428571428,10155.840228802414,15828.57142857143,25642.820714285717,7687.125666729998,14779.785714285714,26659.767366666663,7515.038294136927,16598.766666666666,43534.06,21202.35,25912.471,2,0,4,17,-12352.189999999999,5308.009999999998
2010-04-29,29575.671,16370.0,76.0,71.0,389.15356578947365,28758.714428571428,10108.982859510652,16514.85714285714,25917.08007142857,7758.8672845688,14922.42857142857,26929.151066666665,7468.185819275364,16742.733333333334,31181.87,25873.86,25736.04,3,0,4,17,-1606.1990000000005,-6165.528999999999
2010-04-30,24532.95,16441.0,42.0,36.0,584.1178571428571,27157.53585714285,9697.978975458736,15830.857142857143,25736.987214285717,7759.70297063196,14930.92857142857,26352.706400000003,6926.43253214054,15485.533333333333,29575.671,35741.2,27054.25,4,0,4,17,-5042.720999999998,9563.310000000001
2010-05-01,0.0,0.0,0.0,0.0,0.0,27157.53585714285,9697.978975458736,15830.857142857143,25736.987214285717,7759.70297063196,14930.92857142857,26352.706400000003,6926.43253214054,15485.533333333333,29575.671,35741.2,27054.25,5,1,5,17,-24532.95,0.0
2010-05-02,12342.17,6296.0,40.0,39.0,308.55425,26782.183,10281.608247541782,15326.142857142857,25222.97507142857,8412.755218012415,14616.357142857143,25898.42873333333,7384.15489894575,15239.966666666667,24532.95,14969.64,19538.34,6,1,5,17,12342.17,-4232.359999999999
2010-05-03,0.0,0.0,0.0,0.0,0.0,26782.183,10281.608247541782,15326.142857142857,25222.97507142857,8412.755218012415,14616.357142857143,25898.42873333333,7384.15489894575,15239.966666666667,24532.95,14969.64,19538.34,0,0,5,18,-12342.17,-29734.03
2010-05-04,18945.33,10501.0,48.0,43.0,394.69437500000004,27120.86871428572,9922.079234542916,15629.142857142857,25193.08292857143,8435.887051918573,14310.642857142857,25513.1604,7436.938605283982,15036.566666666668,12342.17,16574.53,19363.82,1,0,5,18,18945.33,-24588.729999999996
2010-05-05,23625.22,14814.0,66.0,57.0,357.9578787878788,26248.181571428573,9922.582040499512,15177.0,25170.994357142856,8439.840075052876,14443.0,25305.0894,7398.136215417085,14856.533333333333,18945.33,29734.03,23934.46,2,0,5,18,4679.889999999999,-7556.649999999998
2010-05-06,51704.13,30422.0,76.0,68.0,680.3175,27415.33442857143,12452.669077416302,16271.714285714286,27109.786499999995,11014.019525836797,15575.714285714286,26281.82706666667,8802.627129101074,15386.7,23625.22,43534.06,24561.04,3,0,5,18,28078.909999999996,22128.459
2010-05-07,31976.09,22834.0,63.0,48.0,507.5569841269841,27528.79442857143,12496.248716315637,16811.14285714286,27879.339357142857,10945.685067835742,16319.857142857143,26289.684066666665,8807.770991064463,15539.466666666667,51704.13,31181.87,21202.35,4,0,5,18,-19728.039999999997,7443.139999999999
2010-05-08,0.0,0.0,0.0,0.0,0.0,27528.79442857143,12496.248716315637,16811.14285714286,27879.339357142857,10945.685067835742,16319.857142857143,26289.684066666665,8807.770991064463,15539.466666666667,51704.13,31181.87,21202.35,5,1,5,18,-31976.09,0.0
2010-05-09,22852.06,11825.0,62.0,52.0,368.58161290322585,26568.27857142857,12570.875056481966,16161.857142857143,27663.4965,11017.83043417932,16338.357142857143,25933.935733333336,8720.577946163086,15326.166666666666,31976.09,29575.671,25873.86,6,1,5,18,22852.06,10509.890000000001
2010-05-10,26496.43,14734.0,70.0,65.0,378.52042857142857,26848.77571428571,12539.75842010502,15918.0,27003.155785714283,10770.72845743202,15874.42857142857,25997.44773333333,8717.3983977664,15400.433333333332,22852.06,24532.95,35741.2,0,0,5,19,3644.369999999999,26496.43
2010-05-11,25201.04,17134.0,62.0,59.0,406.4683870967742,28685.757142857143,10894.38055191406,17466.285714285714,27733.97007142857,10224.69316976458,16396.214285714286,25882.59373333333,8703.9788886748,15408.4,26496.43,12342.17,14969.64,1,0,5,19,-1295.3899999999994,6255.709999999999
2010-05-12,29744.74,21360.0,64.0,51.0,464.7615625,30228.53,10014.23697213786,19017.571428571428,28674.699357142857,9711.995145408231,17323.35714285714,26277.39073333333,8597.413178903056,15696.566666666668,25201.04,18945.33,16574.53,2,0,5,19,4543.700000000001,6119.52
2010-05-13,38966.0,26351.0,64.0,58.0,608.84375,32420.07,10006.909270169264,20665.714285714286,29334.125785714285,10095.307091997773,17921.35714285714,26504.699066666664,8844.540966360712,15809.266666666666,29744.74,23625.22,29734.03,3,0,5,19,9221.259999999998,-12738.129999999997
2010-05-14,16895.24,13848.0,40.0,36.0,422.38100000000003,27447.37142857143,7034.209949924287,18298.0,27431.35292857143,9716.354384867402,17284.85714285714,25738.987066666665,8639.849741782435,15409.866666666669,38966.0,51704.13,43534.06,4,0,5,19,-22070.76,-15080.849999999999
2010-05-15,0.0,0.0,0.0,0.0,0.0,27447.37142857143,7034.209949924287,18298.0,27431.35292857143,9716.354384867402,17284.85714285714,25738.987066666665,8639.849741782435,15409.866666666669,38966.0,51704.13,43534.06,5,1,5,19,-16895.24,0.0
2010-05-16,18370.09,11028.0,44.0,38.0,417.50204545454545,25503.657142857144,7442.246831216814,16611.428571428572,26516.225785714283,9936.776109489696,16711.285714285714,25862.3724,8501.626638182404,15488.266666666666,16895.24,31976.09,31181.87,6,1,5,19,18370.09,-4481.970000000001
2010-05-17,23290.76,13483.0,46.0,42.0,506.3208695652174,25566.32857142857,7418.0037721488015,16848.285714285714,26067.30357142857,9929.891707537618,16505.071428571428,25980.996066666667,8437.727671994715,15551.533333333333,18370.09,22852.06,29575.671,0,0,5,20,4920.669999999998,-3205.670000000002
2010-05-18,26164.58,21947.0,60.0,51.0,436.07633333333337,25518.92142857143,7412.127043182713,17878.714285714286,26183.84857142857,9920.068256230616,16898.35714285714,25989.3997,8437.782615404472,15876.833333333334,23290.76,26496.43,24532.95,1,0,5,20,2873.8200000000033,963.5400000000009
2010-05-19,16575.5,9421.0,58.0,56.0,285.7844827586207,24286.70142857143,8153.659088340677,16776.85714285714,26486.22928571429,9522.23722885496,17121.571428571428,25684.048366666662,8611.238089926961,15711.766666666666,26164.58,25201.04,12342.17,2,0,5,20,-9589.080000000002,-13169.240000000002
2010-05-20,25331.44,15470.0,66.0,57.0,383.809696969697,23656.230000000003,7825.298431508298,15935.42857142857,26942.38,9283.170759592516,17476.5,25626.621366666663,8607.52911426615,15683.366666666669,16575.5,29744.74,18945.33,3,0,5,20,8755.939999999999,-13634.560000000001
2010-05-21,22494.36,9052.0,44.0,39.0,511.23545454545456,21303.13857142857,3991.937349176108,13464.142857142857,26861.60428571428,9319.105094883713,17064.928571428572,25725.155366666662,8552.172115558544,15628.433333333332,25331.44,38966.0,23625.22,4,0,5,20,-2837.079999999998,5599.119999999999
2010-05-22,0.0,0.0,0.0,0.0,0.0,21303.13857142857,3991.937349176108,13464.142857142857,26861.60428571428,9319.105094883713,17064.928571428572,25725.155366666662,8552.172115558544,15628.433333333332,25331.44,38966.0,23625.22,5,1,5,20,-22494.36,0.0
2010-05-23,24824.93,13755.0,48.0,41.0,517.1860416666667,22435.95142857143,3642.43446666473,13450.857142857143,24941.661428571428,5976.780630964668,15874.42857142857,25907.19236666667,8469.823681982938,15594.233333333334,22494.36,16895.24,51704.13,6,1,5,20,24824.93,6454.84
2010-05-24,33536.19,32351.0,67.0,61.0,500.5401492537314,24602.537142857145,5056.833407191702,16497.0,25053.097142857143,6130.589584016568,16554.214285714286,26227.25003333333,8573.488220031682,16240.566666666668,24824.93,18370.09,31976.09,0,0,5,21,8711.260000000002,10245.430000000004
2010-05-25,20415.92,14606.0,57.0,52.0,358.1740350877193,24191.845714285715,5292.379999117738,16657.428571428572,24879.087142857144,6231.610528019972,16752.85714285714,26089.079366666665,8634.451591712095,16241.966666666667,33536.19,23290.76,22852.06,1,0,5,21,-13120.270000000004,-5748.6600000000035
2010-05-26,29586.64,18023.0,69.0,64.0,428.791884057971,24680.711428571427,5650.8836085943685,16096.857142857143,25099.816428571427,6346.966344927298,16987.785714285714,26368.5557,8606.470040640763,16428.866666666665,20415.92,26164.58,26496.43,2,0,5,21,9170.720000000001,13011.14
2010-05-27,29221.67,17496.0,83.0,77.0,352.06831325301204,26487.307142857146,4540.085338198321,17250.428571428572,25387.00428571429,6442.147979852555,17013.64285714286,26480.14936666667,8621.52561352033,16626.533333333333,29586.64,16575.5,25201.04,3,0,5,21,-364.97000000000116,3890.2299999999996
2010-05-28,18569.88,12005.0,49.0,43.0,378.9771428571429,25521.370000000003,5454.243470784886,16755.428571428572,24588.8,6552.040313774235,16345.42857142857,25907.77203333333,8555.230788522618,16319.066666666668,29221.67,25331.44,29744.74,4,0,5,21,-10651.789999999997,-3924.4799999999996
2010-05-29,0.0,0.0,0.0,0.0,0.0,25521.370000000003,5454.243470784886,16755.428571428572,24588.8,6552.040313774235,16345.42857142857,25907.77203333333,8555.230788522618,16319.066666666668,29221.67,25331.44,29744.74,5,1,5,21,-18569.88,0.0
2010-05-30,10702.97,6204.0,31.0,30.0,345.25709677419354,23836.88571428572,7842.750462367235,16348.57142857143,22570.01214285714,6121.433672772773,14906.357142857143,25765.5497,8775.954016776981,16198.233333333334,18569.88,22494.36,38966.0,6,1,5,21,10702.97,-14121.960000000001
2010-05-31,0.0,0.0,0.0,0.0,0.0,23836.88571428572,7842.750462367235,16348.57142857143,22570.01214285714,6121.433672772773,14906.357142857143,25765.5497,8775.954016776981,16198.233333333334,18569.88,22494.36,38966.0,0,0,5,22,-10702.97,-33536.19
2010-06-01,13093.79,7769.0,36.0,33.0,363.7163888888889,22161.00857142857,8792.329360678386,15493.42857142857,22298.48,6467.06974480951,14472.142857142857,25649.52503333333,8923.426157579484,16177.866666666669,10702.97,24824.93,16895.24,1,0,6,22,13093.79,-7322.129999999997
2010-06-02,13714.76,11289.0,42.0,38.0,326.5419047619048,19329.375714285718,7633.781101718956,12484.57142857143,21965.95642857143,6795.920032713738,14490.785714285714,25115.549366666663,9147.074211903118,15954.866666666669,13093.79,33536.19,18370.09,2,0,6,22,620.9699999999993,-15871.88
2010-06-03,26644.63,16947.0,62.0,52.0,429.75209677419355,20219.191428571427,8128.52637522,12819.0,22205.518571428573,6904.459538724945,14738.214285714286,24552.568366666663,8468.986337475433,15761.133333333331,13714.76,20415.92,23290.76,3,0,6,22,12929.87,-2577.0399999999972
2010-06-04,11447.73,6389.0,34.0,29.0,336.6979411764706,17627.918571428574,7512.480991759459,11157.0,21154.315,7360.579732899114,13626.92857142857,23894.763700000003,8699.57608367155,15338.833333333334,26644.63,29586.64,26164.58,4,0,6,22,-15196.900000000001,-7122.1500000000015
2010-06-05,0.0,0.0,0.0,0.0,0.0,17627.918571428574,7512.480991759459,11157.0,21154.315,7360.579732899114,13626.92857142857,23894.763700000003,8699.57608367155,15338.833333333334,26644.63,29586.64,26164.58,5,1,6,22,-11447.73,0.0
2010-06-06,25457.15,14079.0,68.0,62.0,374.3698529411765,17090.13,6626.73248606226,10668.857142857143,21788.71857142857,7318.20718802699,13959.642857142857,23757.479666666663,8639.123185587874,15262.466666666667,11447.73,29221.67,16575.5,6,1,6,22,25457.15,14754.180000000002
2010-06-07,45523.11,28736.0,99.0,81.0,459.8293939393939,20940.59142857143,12688.208566608102,13059.0,23230.980714285717,9678.99714263069,14907.214285714286,24457.15166666667,9510.165369676111,15672.3,25457.15,18569.88,25331.44,0,0,6,23,20065.96,45523.11
2010-06-08,48215.48,25001.0,74.0,61.0,651.5605405405406,26299.52142857143,15297.208670393018,15744.285714285714,25068.20357142857,11748.341875926795,16046.42857142857,25652.92866666667,10166.95631529764,16295.8,45523.11,10702.97,22494.36,1,0,6,23,2692.3700000000026,35121.69
2010-06-09,36508.94,24843.0,63.0,59.0,579.5069841269842,29644.54285714286,14465.731143713068,18183.42857142857,25902.77571428572,12138.261494997285,16838.428571428572,26238.38233333333,10272.530231104862,16773.866666666665,48215.48,13093.79,24824.93,2,0,6,23,-11706.54,22794.18
2010-06-10,18009.12,9677.0,62.0,56.0,290.4696774193548,30258.022857142856,13750.968719506887,17953.14285714286,24793.699285714287,12096.427244657149,15218.857142857143,26051.179,10372.48055267011,16602.633333333335,36508.94,13714.76,33536.19,3,0,6,23,-18499.820000000003,-8635.510000000002
2010-06-11,30835.29,20517.0,74.0,65.0,416.6931081081081,30856.68857142857,13658.347077282597,18463.14285714286,25537.94,12126.853623965146,15641.07142857143,25355.551,9229.56102604368,16272.466666666667,18009.12,26644.63,20415.92,4,0,6,23,12826.170000000002,19387.56
2010-06-12,0.0,0.0,0.0,0.0,0.0,30856.68857142857,13658.347077282597,18463.14285714286,25537.94,12126.853623965146,15641.07142857143,25355.551,9229.56102604368,16272.466666666667,18009.12,26644.63,20415.92,5,1,6,23,-30835.29,0.0
2010-06-13,21147.77,10942.0,69.0,61.0,306.4894202898551,32242.40857142857,11714.78095449992,19113.571428571428,24935.163571428573,12119.857810923737,15135.285714285714,24994.607000000004,9173.283119321868,15876.066666666668,30835.29,11447.73,29586.64,6,1,6,23,21147.77,-4309.380000000001
2010-06-14,21317.37,15586.0,51.0,48.0,417.9876470588235,31651.01142857143,12208.501387103744,19328.85714285714,24370.570714285717,12088.882290014337,14998.857142857143,24943.450666666668,9189.907559520798,16001.433333333332,21147.77,25457.15,29221.67,0,0,6,24,169.59999999999854,-24205.74
2010-06-15,26937.46,18633.0,46.0,41.0,585.5969565217391,28995.91857142857,10604.408347848266,17885.571428571428,24968.255,11986.446551291385,15472.285714285714,24958.15166666667,9192.829800435016,16131.4,21317.37,45523.11,18569.88,1,0,6,24,5620.09,-21278.020000000004
2010-06-16,29229.94,18495.0,77.0,65.0,379.6096103896104,26283.698571428573,6505.012447734482,16956.14285714286,26291.610000000004,11293.01879847149,16350.214285714286,25092.448333333337,9225.869897187747,16176.766666666666,26937.46,48215.48,10702.97,2,0,6,24,2292.4799999999996,-7279.000000000004
2010-06-17,22635.35,12892.0,69.0,61.0,328.04855072463766,24301.757142857143,4746.039821316645,15248.857142857143,26973.15,10708.021386601857,16716.14285714286,24855.468666666668,9193.499050642453,15894.5,29229.94,36508.94,13093.79,3,0,6,24,-6594.59,4626.23
